Client_Num,Card_Category,Annual_Fees,Gender,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Current Week Revenue,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Spending by Category,Interest_Earned,Delinquent_Acc
710142258,Blue,175,Male,0,97,02-05-2023,Week-6,Q1,2023,1820,898867,909,4665,67,0.499,Swipe ,Bills,11166448,513.15,0
710147958,Silver,400,Female,1,97,02-05-2023,Week-6,Q1,2023,16138,898867,1249,1198,33,0.077,Swipe ,Fuel,7705253,167.72,0
710149008,Blue,200,Female,1,79,02-05-2023,Week-6,Q1,2023,1479,898867,787,2139,70,0.532,Swipe ,Food,6808437,149.73,0
710150208,Blue,380,Female,0,79,02-05-2023,Week-6,Q1,2023,2295,898867,1250,3834,69,0.545,Swipe ,Bills,11166448,460.08,0
710153583,Blue,380,Male,1,87,02-05-2023,Week-6,Q1,2023,6075,898867,0,9242,63,0,Chip ,Fuel,7705253,1478.72,0
710155158,Blue,490,Male,1,117,02-05-2023,Week-6,Q1,2023,31832,898867,518,10201,59,0.016,Swipe ,Bills,11166448,816.08,0
710155983,Blue,365,Male,1,106,02-05-2023,Week-6,Q1,2023,4826,898867,0,8585,62,0,Chip ,Food,6808437,772.65,0
710157108,Blue,245,Male,1,89,02-05-2023,Week-6,Q1,2023,3376,898867,1661,4629,75,0.492,Swipe ,Grocery,7032033,1249.83,0
710159658,Blue,495,Female,1,110,02-05-2023,Week-6,Q1,2023,34516,898867,1024,2436,71,0.03,Swipe ,Fuel,7705253,219.24,0
710161083,Blue,175,Male,1,74,02-05-2023,Week-6,Q1,2023,5780,898867,0,6613,40,0,Swipe ,Fuel,7705253,1454.86,0
710162133,Blue,430,Male,0,103,02-05-2023,Week-6,Q1,2023,4725,898867,1253,9134,77,0.265,Swipe ,Fuel,7705253,2557.52,0
710163633,Blue,405,Male,1,129,02-05-2023,Week-6,Q1,2023,1919,898867,867,4996,92,0.452,Swipe ,Fuel,7705253,699.44,0
710164683,Blue,175,Female,1,94,02-05-2023,Week-6,Q1,2023,2859,898867,2517,2247,36,0.88,Swipe ,Entertainment,7821312,606.69,0
710166783,Blue,245,Male,1,138,02-05-2023,Week-6,Q1,2023,8228,898867,0,4277,80,0,Swipe ,Bills,11166448,342.16,0
710170758,Blue,440,Male,0,93,02-05-2023,Week-6,Q1,2023,4469,898867,2331,8314,67,0.522,Chip ,Fuel,7705253,2327.92,0
710175783,Blue,380,Female,1,103,02-05-2023,Week-6,Q1,2023,1986,898867,1042,4303,59,0.525,Chip ,Entertainment,7821312,430.3,0
710178558,Gold,340,Male,1,102,02-05-2023,Week-6,Q1,2023,34516,898867,2517,9314,89,0.073,Chip ,Travel,4999538,1397.1,0
710180958,Blue,270,Female,0,76,02-05-2023,Week-6,Q1,2023,3040,898867,2517,1598,31,0.828,Swipe ,Entertainment,7821312,367.54,1
710182383,Blue,100,Female,1,100,02-05-2023,Week-6,Q1,2023,17846,898867,1568,3626,77,0.088,Swipe ,Entertainment,7821312,688.94,1
710183283,Blue,360,Male,0,87,02-05-2023,Week-6,Q1,2023,2747,898867,0,5032,84,0,Chip ,Fuel,7705253,1258,1
710186958,Blue,175,Male,0,52,02-05-2023,Week-6,Q1,2023,9294,898867,2000,4431,82,0.215,Chip ,Bills,11166448,531.72,1
710188308,Blue,380,Male,1,102,02-05-2023,Week-6,Q1,2023,1519,898867,1148,4927,73,0.756,Chip ,Fuel,7705253,443.43,1
710190858,Blue,200,Male,1,67,02-05-2023,Week-6,Q1,2023,9283,898867,2288,13804,110,0.246,Chip ,Travel,4999538,1380.4,1
710192283,Blue,420,Male,0,111,02-05-2023,Week-6,Q1,2023,2219,898867,1180,8686,91,0.532,Swipe ,Bills,11166448,2432.08,1
710194683,Blue,125,Female,1,81,02-05-2023,Week-6,Q1,2023,3244,898867,2260,2313,39,0.697,Swipe ,Bills,11166448,439.47,1
710197308,Blue,465,Female,0,76,02-05-2023,Week-6,Q1,2023,1438,898867,0,4089,73,0,Chip ,Fuel,7705253,940.47,0
710201058,Blue,150,Male,0,94,02-05-2023,Week-6,Q1,2023,1485,898867,736,4198,65,0.496,Chip ,Fuel,7705253,461.78,0
710202783,Blue,95,Female,0,70,02-05-2023,Week-6,Q1,2023,1963,898867,1721,1378,37,0.877,Swipe ,Travel,4999538,165.36,0
710207208,Blue,440,Male,0,68,02-05-2023,Week-6,Q1,2023,3399,898867,1800,13148,121,0.53,Chip ,Travel,4999538,2498.12,0
710208633,Blue,355,Female,0,54,02-05-2023,Week-6,Q1,2023,2417,898867,1929,1773,42,0.798,Swipe ,Food,6808437,212.76,0
710211783,Blue,400,Female,0,73,02-05-2023,Week-6,Q1,2023,1438,898867,0,2264,39,0,Swipe ,Bills,11166448,543.36,0
710213508,Blue,200,Male,1,82,02-05-2023,Week-6,Q1,2023,23355,898867,1061,8634,95,0.045,Swipe ,Bills,11166448,2331.18,0
710218233,Blue,250,Female,1,94,02-05-2023,Week-6,Q1,2023,2297,898867,1044,3161,65,0.455,Swipe ,Bills,11166448,916.69,0
710219658,Blue,470,Male,1,85,02-05-2023,Week-6,Q1,2023,2021,898867,1186,4633,74,0.587,Swipe ,Entertainment,7821312,694.95,0
710226708,Blue,460,Male,1,110,02-05-2023,Week-6,Q1,2023,1438,898867,680,4573,93,0.473,Chip ,Fuel,7705253,731.68,0
710227908,Blue,200,Female,1,73,02-05-2023,Week-6,Q1,2023,6077,898867,1397,2837,74,0.23,Swipe ,Bills,11166448,737.62,0
710229333,Blue,405,Female,1,86,02-05-2023,Week-6,Q1,2023,11068,898867,1254,3812,64,0.113,Swipe ,Bills,11166448,1105.48,0
710231433,Blue,410,Female,0,112,02-05-2023,Week-6,Q1,2023,3110,898867,2378,3395,75,0.765,Swipe ,Entertainment,7821312,543.2,0
710232483,Platinum,300,Female,0,156,02-05-2023,Week-6,Q1,2023,19846,898867,2162,16908,122,0.109,Chip ,Food,6808437,2028.96,0
710233683,Blue,270,Female,1,99,02-05-2023,Week-6,Q1,2023,2801,898867,2403,1526,44,0.858,Swipe ,Fuel,7705253,183.12,0
710237283,Blue,125,Male,1,107,02-05-2023,Week-6,Q1,2023,9546,898867,960,14211,111,0.101,Swipe ,Grocery,7032033,3836.97,0
710241858,Blue,125,Female,0,52,02-05-2023,Week-6,Q1,2023,2890,898867,0,2040,36,0,Swipe ,Bills,11166448,489.6,0
710243208,Blue,175,Male,0,78,02-05-2023,Week-6,Q1,2023,1707,898867,0,4846,80,0,Swipe ,Food,6808437,533.06,0
710244108,Gold,295,Male,0,99,02-05-2023,Week-6,Q1,2023,34516,898867,1543,13967,101,0.045,Chip ,Fuel,7705253,1396.7,0
710248233,Blue,295,Female,0,51,02-05-2023,Week-6,Q1,2023,3490,898867,1421,3392,80,0.407,Swipe ,Bills,11166448,983.68,0
710251608,Blue,455,Female,1,79,02-05-2023,Week-6,Q1,2023,2941,898867,1173,1453,27,0.399,Swipe ,Bills,11166448,145.3,0
710255208,Blue,340,Female,0,115,02-05-2023,Week-6,Q1,2023,2094,898867,1560,1969,41,0.745,Swipe ,Bills,11166448,393.8,0
710256708,Blue,320,Female,0,94,02-05-2023,Week-6,Q1,2023,8744,898867,1712,2579,68,0.196,Swipe ,Bills,11166448,438.43,0
710257683,Blue,430,Male,1,128,02-05-2023,Week-6,Q1,2023,34516,898867,1134,4520,73,0.033,Swipe ,Food,6808437,678,0
710260983,Blue,270,Male,0,93,02-05-2023,Week-6,Q1,2023,2984,898867,2512,8296,91,0.842,Swipe ,Food,6808437,1161.44,0
710262408,Silver,480,Male,0,67,02-05-2023,Week-6,Q1,2023,34516,898867,1666,13971,116,0.048,Swipe ,Entertainment,7821312,2235.36,0
710263608,Blue,285,Female,1,62,02-05-2023,Week-6,Q1,2023,11098,898867,821,2156,46,0.074,Swipe ,Grocery,7032033,495.88,0
710267583,Blue,440,Female,1,86,02-05-2023,Week-6,Q1,2023,12587,898867,815,3914,83,0.065,Chip ,Entertainment,7821312,743.66,0
710268858,Blue,125,Female,1,119,02-05-2023,Week-6,Q1,2023,2001,898867,1217,3162,99,0.608,Swipe ,Grocery,7032033,758.88,0
710273658,Blue,125,Female,1,50,02-05-2023,Week-6,Q1,2023,3092,898867,1825,2883,61,0.59,Swipe ,Bills,11166448,259.47,0
710277183,Blue,300,Female,1,76,02-05-2023,Week-6,Q1,2023,2313,898867,1775,4317,68,0.767,Chip ,Fuel,7705253,647.55,0
710278458,Blue,395,Female,0,74,02-05-2023,Week-6,Q1,2023,11617,898867,2517,1643,43,0.217,Online ,Grocery,7032033,98.58,0
710279508,Blue,435,Female,0,97,02-05-2023,Week-6,Q1,2023,21782,898867,1006,1537,35,0.046,Swipe ,Bills,11166448,261.29,0
710280558,Blue,400,Female,0,92,02-05-2023,Week-6,Q1,2023,8796,898867,2517,1195,18,0.286,Swipe ,Entertainment,7821312,95.6,0
710284233,Blue,415,Female,0,113,02-05-2023,Week-6,Q1,2023,1438,898867,0,2439,43,0,Swipe ,Bills,11166448,536.58,0
710287533,Blue,225,Female,1,98,02-05-2023,Week-6,Q1,2023,6269,898867,1169,2221,57,0.186,Swipe ,Entertainment,7821312,421.99,0
710288883,Blue,175,Male,1,141,02-05-2023,Week-6,Q1,2023,8749,898867,1654,5054,73,0.189,Swipe ,Bills,11166448,1314.04,0
710289783,Blue,450,Female,0,115,02-05-2023,Week-6,Q1,2023,2086,898867,2007,2537,48,0.962,Swipe ,Bills,11166448,405.92,0
710292333,Blue,190,Female,1,99,02-05-2023,Week-6,Q1,2023,7772,898867,0,2618,52,0,Swipe ,Bills,11166448,733.04,0
710294808,Blue,125,Male,0,146,02-05-2023,Week-6,Q1,2023,2188,898867,1241,4509,67,0.567,Swipe ,Grocery,7032033,766.53,0
710295858,Blue,325,Male,1,99,02-05-2023,Week-6,Q1,2023,24244,898867,1649,8074,84,0.068,Swipe ,Food,6808437,1614.8,0
710297133,Blue,355,Male,1,48,02-05-2023,Week-6,Q1,2023,30210,898867,1194,3503,65,0.04,Swipe ,Entertainment,7821312,385.33,0
710299608,Blue,280,Female,0,83,02-05-2023,Week-6,Q1,2023,2859,898867,2517,817,30,0.88,Swipe ,Travel,4999538,130.72,0
710300733,Blue,480,Male,1,97,02-05-2023,Week-6,Q1,2023,34516,898867,0,13781,106,0,Swipe ,Bills,11166448,2480.58,0
710301858,Silver,460,Male,0,85,02-05-2023,Week-6,Q1,2023,34516,898867,2019,3820,72,0.058,Swipe ,Grocery,7032033,420.2,0
710303208,Blue,250,Female,1,76,02-05-2023,Week-6,Q1,2023,4119,898867,2517,15215,121,0.611,Chip ,Fuel,7705253,3347.3,0
710306358,Blue,300,Male,1,117,02-05-2023,Week-6,Q1,2023,9664,898867,1983,7995,56,0.205,Chip ,Travel,4999538,1519.05,0
710307933,Blue,485,Female,0,94,02-05-2023,Week-6,Q1,2023,2917,898867,2517,2471,60,0.863,Swipe ,Entertainment,7821312,494.2,0
710308983,Blue,345,Male,0,71,02-05-2023,Week-6,Q1,2023,3287,898867,2517,4148,83,0.766,Swipe ,Food,6808437,456.28,0
710310108,Blue,190,Male,0,76,02-05-2023,Week-6,Q1,2023,2406,898867,1705,4665,89,0.709,Chip ,Bills,11166448,1026.3,0
710311233,Blue,190,Male,0,95,02-05-2023,Week-6,Q1,2023,7632,898867,0,4498,86,0,Chip ,Bills,11166448,1124.5,0
710312658,Blue,190,Female,0,102,02-05-2023,Week-6,Q1,2023,6266,898867,1819,1456,27,0.29,Swipe ,Bills,11166448,87.36,0
710317758,Blue,220,Female,1,83,02-05-2023,Week-6,Q1,2023,11327,898867,1528,2033,38,0.135,Swipe ,Bills,11166448,121.98,0
710319108,Blue,435,Male,1,80,02-05-2023,Week-6,Q1,2023,1804,898867,1298,4542,73,0.72,Swipe ,Entertainment,7821312,999.24,0
710322033,Blue,455,Male,1,104,02-05-2023,Week-6,Q1,2023,2563,898867,1765,4515,77,0.689,Swipe ,Fuel,7705253,993.3,0
710325258,Silver,445,Female,0,41,02-05-2023,Week-6,Q1,2023,34516,898867,1847,3284,65,0.054,Swipe ,Grocery,7032033,525.44,0
710327508,Blue,345,Female,0,135,02-05-2023,Week-6,Q1,2023,1687,898867,1290,4247,87,0.765,Swipe ,Fuel,7705253,1061.75,0
710333883,Blue,250,Female,1,100,02-05-2023,Week-6,Q1,2023,8808,898867,390,1905,42,0.044,Swipe ,Bills,11166448,323.85,0
710335983,Blue,355,Male,0,43,02-05-2023,Week-6,Q1,2023,3532,898867,869,4297,64,0.246,Chip ,Entertainment,7821312,1203.16,0
710342508,Blue,425,Female,1,95,02-05-2023,Week-6,Q1,2023,1593,898867,0,4004,76,0,Chip ,Grocery,7032033,840.84,0
710343783,Blue,435,Male,1,83,02-05-2023,Week-6,Q1,2023,2140,898867,0,4610,65,0,Chip ,Bills,11166448,829.8,0
710345808,Blue,360,Female,1,111,02-05-2023,Week-6,Q1,2023,30030,898867,2028,1828,38,0.068,Swipe ,Fuel,7705253,164.52,0
710349258,Blue,465,Female,0,114,02-05-2023,Week-6,Q1,2023,2589,898867,2052,4133,68,0.793,Online ,Entertainment,7821312,1198.57,0
710353233,Blue,125,Female,1,78,02-05-2023,Week-6,Q1,2023,13233,898867,1106,4288,47,0.084,Chip ,Grocery,7032033,728.96,0
710357208,Blue,365,Male,0,83,02-05-2023,Week-6,Q1,2023,8561,898867,915,7341,79,0.107,Swipe ,Food,6808437,1174.56,0
710359458,Blue,250,Male,1,88,02-05-2023,Week-6,Q1,2023,2560,898867,1807,4456,70,0.706,Swipe ,Food,6808437,579.28,0
710360583,Blue,200,Male,0,97,02-05-2023,Week-6,Q1,2023,8396,898867,604,8329,101,0.072,Swipe ,Fuel,7705253,2415.41,0
710362233,Platinum,370,Female,0,105,02-05-2023,Week-6,Q1,2023,34516,898867,1723,13853,98,0.05,Swipe ,Food,6808437,3047.66,0
710363433,Blue,125,Female,1,92,02-05-2023,Week-6,Q1,2023,2735,898867,1348,2441,58,0.493,Swipe ,Entertainment,7821312,585.84,0
710364258,Blue,490,Female,0,116,02-05-2023,Week-6,Q1,2023,15815,898867,1217,2135,48,0.077,Swipe ,Food,6808437,192.15,0
710369658,Blue,345,Male,0,113,02-05-2023,Week-6,Q1,2023,3276,898867,2353,4488,92,0.718,Swipe ,Bills,11166448,448.8,0
710370483,Blue,110,Female,0,96,02-05-2023,Week-6,Q1,2023,1888,898867,1292,1517,33,0.684,Swipe ,Bills,11166448,394.42,0
710371683,Blue,415,Male,0,77,02-05-2023,Week-6,Q1,2023,3451,898867,2006,4097,67,0.581,Swipe ,Fuel,7705253,491.64,0
710374008,Blue,325,Male,1,66,02-05-2023,Week-6,Q1,2023,34516,898867,1583,12906,100,0.046,Swipe ,Bills,11166448,2968.38,0
710375283,Blue,410,Female,1,58,02-05-2023,Week-6,Q1,2023,2033,898867,1471,2236,55,0.724,Swipe ,Bills,11166448,245.96,0
710376708,Blue,200,Male,0,99,02-05-2023,Week-6,Q1,2023,2837,898867,1377,3928,54,0.485,Swipe ,Fuel,7705253,785.6,0
710382108,Blue,125,Female,1,73,02-05-2023,Week-6,Q1,2023,2452,898867,2423,4204,63,0.988,Swipe ,Grocery,7032033,378.36,0
710383158,Silver,175,Female,0,91,02-05-2023,Week-6,Q1,2023,34516,898867,0,1506,47,0,Swipe ,Entertainment,7821312,271.08,0
710387583,Blue,200,Female,0,59,02-05-2023,Week-6,Q1,2023,3864,898867,1901,1018,32,0.492,Swipe ,Entertainment,7821312,101.8,0
710391258,Blue,300,Female,0,87,02-05-2023,Week-6,Q1,2023,11473,898867,829,2147,41,0.072,Swipe ,Bills,11166448,279.11,0
710395233,Silver,95,Male,1,97,02-05-2023,Week-6,Q1,2023,34516,898867,1066,8657,98,0.031,Swipe ,Fuel,7705253,605.99,0
710401458,Blue,415,Female,0,96,02-05-2023,Week-6,Q1,2023,16747,898867,0,4350,76,0,Swipe ,Food,6808437,609,0
710402508,Blue,300,Female,1,75,02-05-2023,Week-6,Q1,2023,4675,898867,0,3487,69,0,Swipe ,Grocery,7032033,871.75,0
710404533,Blue,225,Female,0,73,02-05-2023,Week-6,Q1,2023,1438,898867,862,1391,40,0.599,Swipe ,Bills,11166448,194.74,0
710405808,Silver,400,Female,0,74,02-05-2023,Week-6,Q1,2023,3442,898867,1229,14618,100,0.357,Swipe ,Entertainment,7821312,3069.78,0
710406633,Blue,270,Female,1,104,02-05-2023,Week-6,Q1,2023,3664,898867,0,1168,31,0,Swipe ,Entertainment,7821312,303.68,0
710410158,Blue,175,Female,1,110,02-05-2023,Week-6,Q1,2023,34516,898867,0,1592,35,0,Swipe ,Grocery,7032033,334.32,0
710411358,Blue,450,Female,1,85,02-05-2023,Week-6,Q1,2023,7596,898867,2199,2164,45,0.289,Swipe ,Grocery,7032033,238.04,0
710413533,Blue,340,Male,0,80,02-05-2023,Week-6,Q1,2023,12186,898867,1080,4785,66,0.089,Online ,Grocery,7032033,765.6,0
710416533,Blue,140,Female,0,67,02-05-2023,Week-6,Q1,2023,1454,898867,888,3060,56,0.611,Online ,Fuel,7705253,459,0
710420133,Blue,485,Male,0,101,02-05-2023,Week-6,Q1,2023,2190,898867,0,4416,68,0,Swipe ,Fuel,7705253,794.88,0
710423358,Blue,435,Male,0,120,02-05-2023,Week-6,Q1,2023,1438,898867,966,5249,81,0.672,Swipe ,Fuel,7705253,419.92,0
710424408,Blue,360,Male,1,109,02-05-2023,Week-6,Q1,2023,2743,898867,1815,1210,25,0.662,Swipe ,Bills,11166448,145.2,0
710428308,Blue,140,Female,0,112,02-05-2023,Week-6,Q1,2023,2001,898867,1553,1910,51,0.776,Swipe ,Entertainment,7821312,267.4,0
710429358,Blue,370,Female,1,99,02-05-2023,Week-6,Q1,2023,2544,898867,1927,1346,30,0.757,Swipe ,Bills,11166448,201.9,0
710431158,Blue,270,Male,0,104,02-05-2023,Week-6,Q1,2023,10273,898867,1657,3778,70,0.161,Chip ,Fuel,7705253,982.28,0
710436108,Blue,340,Female,1,89,02-05-2023,Week-6,Q1,2023,3600,898867,746,4184,61,0.207,Swipe ,Entertainment,7821312,1087.84,0
710438358,Blue,325,Female,1,74,02-05-2023,Week-6,Q1,2023,3241,898867,0,2152,43,0,Swipe ,Food,6808437,430.4,0
710439483,Blue,150,Male,1,90,02-05-2023,Week-6,Q1,2023,2581,898867,1722,4431,79,0.667,Swipe ,Food,6808437,1284.99,0
710443833,Blue,480,Male,0,88,02-05-2023,Week-6,Q1,2023,2123,898867,995,4516,78,0.469,Online ,Entertainment,7821312,1129,0
710445183,Blue,125,Female,0,113,02-05-2023,Week-6,Q1,2023,7567,898867,2496,4076,60,0.33,Chip ,Grocery,7032033,937.48,0
710449983,Blue,495,Female,1,75,02-05-2023,Week-6,Q1,2023,2818,898867,1656,2916,45,0.588,Swipe ,Grocery,7032033,204.12,0
710451708,Silver,100,Female,1,88,02-05-2023,Week-6,Q1,2023,9711,898867,972,14926,115,0.1,Swipe ,Grocery,7032033,2238.9,0
710453283,Blue,320,Male,1,102,02-05-2023,Week-6,Q1,2023,2035,898867,0,4107,82,0,Chip ,Entertainment,7821312,739.26,0
710455608,Blue,450,Male,0,94,02-05-2023,Week-6,Q1,2023,4620,898867,0,6644,61,0,Swipe ,Grocery,7032033,1129.48,0
710456658,Blue,345,Male,1,119,02-05-2023,Week-6,Q1,2023,2080,898867,1799,5130,82,0.865,Swipe ,Entertainment,7821312,1077.3,0
710458758,Blue,125,Female,1,41,02-05-2023,Week-6,Q1,2023,4161,898867,2491,1203,30,0.599,Swipe ,Bills,11166448,132.33,0
710461083,Blue,140,Female,0,104,02-05-2023,Week-6,Q1,2023,1438,898867,0,4333,84,0,Chip ,Fuel,7705253,519.96,0
710462433,Blue,125,Female,0,89,02-05-2023,Week-6,Q1,2023,17625,898867,894,1773,39,0.051,Swipe ,Bills,11166448,514.17,0
710463408,Silver,125,Female,1,73,02-05-2023,Week-6,Q1,2023,9683,898867,1116,15627,104,0.115,Chip ,Travel,4999538,3125.4,0
710464683,Blue,195,Male,0,86,02-05-2023,Week-6,Q1,2023,2726,898867,2127,5578,89,0.78,Swipe ,Food,6808437,1506.06,0
710466633,Blue,485,Male,1,109,02-05-2023,Week-6,Q1,2023,1438,898867,0,4755,76,0,Swipe ,Fuel,7705253,570.6,0
710475408,Blue,250,Female,1,57,02-05-2023,Week-6,Q1,2023,14918,898867,2028,2171,35,0.136,Swipe ,Entertainment,7821312,629.59,0
710476908,Blue,300,Male,0,119,02-05-2023,Week-6,Q1,2023,9371,898867,1066,4754,78,0.114,Chip ,Food,6808437,1045.88,0
710481333,Blue,275,Female,0,111,02-05-2023,Week-6,Q1,2023,2690,898867,1614,2272,57,0.6,Online ,Food,6808437,227.2,0
710482533,Blue,125,Male,0,86,02-05-2023,Week-6,Q1,2023,30928,898867,2005,3863,72,0.065,Swipe ,Fuel,7705253,618.08,0
710484408,Blue,480,Female,1,112,02-05-2023,Week-6,Q1,2023,8700,898867,1742,2306,50,0.2,Swipe ,Fuel,7705253,322.84,0
710487033,Blue,125,Male,1,98,02-05-2023,Week-6,Q1,2023,1438,898867,0,4445,78,0,Swipe ,Bills,11166448,755.65,0
710489583,Blue,225,Male,1,44,02-05-2023,Week-6,Q1,2023,4941,898867,1040,7631,91,0.21,Swipe ,Entertainment,7821312,1602.51,0
710490708,Blue,300,Female,1,47,02-05-2023,Week-6,Q1,2023,17686,898867,0,2047,46,0,Swipe ,Bills,11166448,122.82,0
710492733,Blue,300,Female,0,77,02-05-2023,Week-6,Q1,2023,13632,898867,1482,2168,42,0.109,Swipe ,Bills,11166448,433.6,0
710493558,Blue,95,Female,0,87,02-05-2023,Week-6,Q1,2023,1803,898867,0,1979,37,0,Chip ,Bills,11166448,474.96,0
710496708,Blue,285,Male,0,111,02-05-2023,Week-6,Q1,2023,5489,898867,1513,4085,65,0.276,Swipe ,Grocery,7032033,1102.95,0
710497608,Blue,445,Female,0,107,02-05-2023,Week-6,Q1,2023,7756,898867,1670,1858,51,0.215,Swipe ,Entertainment,7821312,390.18,0
710500983,Blue,420,Female,1,85,02-05-2023,Week-6,Q1,2023,4617,898867,1035,1779,35,0.224,Swipe ,Entertainment,7821312,106.74,0
710502258,Blue,380,Male,1,169,02-05-2023,Week-6,Q1,2023,2527,898867,2204,4598,85,0.872,Chip ,Fuel,7705253,1103.52,0
710503308,Blue,350,Female,0,77,02-05-2023,Week-6,Q1,2023,9554,898867,2337,4049,71,0.245,Chip ,Bills,11166448,890.78,0
710504283,Blue,200,Male,0,106,02-05-2023,Week-6,Q1,2023,14817,898867,1463,4014,70,0.099,Swipe ,Fuel,7705253,883.08,0
710505483,Blue,125,Female,1,116,02-05-2023,Week-6,Q1,2023,11117,898867,0,3099,69,0,Swipe ,Grocery,7032033,495.84,0
710506683,Blue,440,Male,1,58,02-05-2023,Week-6,Q1,2023,1746,898867,0,4543,75,0,Online ,Fuel,7705253,1226.61,0
710507733,Blue,415,Male,0,110,02-05-2023,Week-6,Q1,2023,14958,898867,1644,4038,68,0.11,Chip ,Entertainment,7821312,807.6,0
710508858,Blue,250,Female,0,141,02-05-2023,Week-6,Q1,2023,3226,898867,2517,4317,81,0.78,Swipe ,Food,6808437,1122.42,0
710509758,Blue,195,Male,0,160,02-05-2023,Week-6,Q1,2023,28200,898867,765,2507,64,0.027,Swipe ,Fuel,7705253,426.19,0
710511858,Blue,450,Male,0,98,02-05-2023,Week-6,Q1,2023,3832,898867,1439,4741,88,0.376,Chip ,Fuel,7705253,284.46,0
710512833,Blue,200,Male,1,100,02-05-2023,Week-6,Q1,2023,3304,898867,1338,5178,79,0.405,Chip ,Fuel,7705253,517.8,0
710515308,Blue,380,Male,0,106,02-05-2023,Week-6,Q1,2023,3595,898867,1904,5025,84,0.53,Swipe ,Fuel,7705253,452.25,0
710516283,Blue,280,Female,0,81,02-05-2023,Week-6,Q1,2023,9758,898867,1792,4134,60,0.184,Chip ,Grocery,7032033,909.48,0
710518308,Blue,405,Male,1,105,02-05-2023,Week-6,Q1,2023,1685,898867,0,4155,85,0,Swipe ,Grocery,7032033,831,0
710519433,Blue,175,Female,0,117,02-05-2023,Week-6,Q1,2023,3131,898867,2517,1439,40,0.804,Swipe ,Bills,11166448,316.58,0
710520408,Blue,245,Male,0,119,02-05-2023,Week-6,Q1,2023,9078,898867,1194,4458,87,0.132,Chip ,Food,6808437,668.7,0
710521383,Blue,245,Male,0,109,02-12-2023,Week-7,Q1,2023,9810,890756,1838,2247,41,0.187,Swipe ,Bills,11166448,404.46,0
710522433,Blue,190,Female,1,102,02-12-2023,Week-7,Q1,2023,2416,890756,1499,2372,53,0.62,Swipe ,Food,6808437,474.4,0
710523333,Blue,150,Female,1,87,02-12-2023,Week-7,Q1,2023,2541,890756,1616,1416,27,0.636,Swipe ,Entertainment,7821312,113.28,0
710524533,Blue,275,Female,0,107,02-12-2023,Week-7,Q1,2023,4913,890756,2517,899,28,0.512,Online ,Grocery,7032033,143.84,0
710525508,Blue,150,Female,0,97,02-12-2023,Week-7,Q1,2023,1438,890756,455,2090,50,0.316,Swipe ,Bills,11166448,209,0
710526633,Blue,465,Male,1,81,02-12-2023,Week-7,Q1,2023,2048,890756,1599,4855,88,0.781,Swipe ,Entertainment,7821312,485.5,0
710527533,Blue,495,Male,0,113,02-12-2023,Week-7,Q1,2023,4982,890756,0,8586,58,0,Chip ,Travel,4999538,944.46,0
710528583,Blue,410,Female,0,105,02-12-2023,Week-7,Q1,2023,1612,890756,835,2148,40,0.518,Swipe ,Fuel,7705253,257.76,0
710529708,Blue,425,Female,1,95,02-12-2023,Week-7,Q1,2023,23260,890756,1476,15140,105,0.063,Chip ,Entertainment,7821312,3179.4,0
710532258,Blue,350,Male,0,76,02-12-2023,Week-7,Q1,2023,2185,890756,1495,4906,83,0.684,Swipe ,Bills,11166448,1128.38,0
710533233,Blue,370,Female,1,106,02-12-2023,Week-7,Q1,2023,1438,890756,0,2139,47,0,Chip ,Fuel,7705253,620.31,0
710535708,Blue,150,Male,1,85,02-12-2023,Week-7,Q1,2023,15894,890756,1293,14256,118,0.081,Chip ,Bills,11166448,1853.28,0
710536983,Blue,295,Male,1,96,02-12-2023,Week-7,Q1,2023,3007,890756,2517,4423,67,0.837,Chip ,Food,6808437,928.83,0
710538183,Blue,100,Male,0,99,02-12-2023,Week-7,Q1,2023,1529,890756,563,4220,83,0.368,Swipe ,Grocery,7032033,633,0
710540883,Blue,330,Female,0,112,02-12-2023,Week-7,Q1,2023,6590,890756,0,2449,67,0,Swipe ,Bills,11166448,514.29,0
710541858,Blue,100,Male,1,59,02-12-2023,Week-7,Q1,2023,7717,890756,1430,1248,37,0.185,Swipe ,Bills,11166448,287.04,0
710542983,Blue,395,Male,1,114,02-12-2023,Week-7,Q1,2023,1930,890756,0,5033,87,0,Swipe ,Grocery,7032033,704.62,0
710544033,Blue,380,Male,1,84,02-12-2023,Week-7,Q1,2023,9437,890756,2024,4715,78,0.214,Chip ,Food,6808437,424.35,0
710545158,Blue,450,Female,0,104,02-12-2023,Week-7,Q1,2023,15108,890756,0,3738,68,0,Swipe ,Grocery,7032033,261.66,0
710547783,Blue,460,Male,1,50,02-12-2023,Week-7,Q1,2023,4784,890756,1629,4912,82,0.341,Swipe ,Food,6808437,785.92,0
710552733,Blue,200,Female,1,72,02-12-2023,Week-7,Q1,2023,4963,890756,0,2335,40,0,Chip ,Fuel,7705253,490.35,0
710555433,Blue,245,Female,0,92,02-12-2023,Week-7,Q1,2023,2803,890756,0,2216,40,0,Swipe ,Grocery,7032033,310.24,0
