Client_Num,Customer_Age,Age_Group,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Income Group,Cust_Satisfaction_Score,Cust Satisfaction Score
714010383,47,46-60,Female,4,Unknown,Single,NY,91750,yes,yes,no,unknown,Retirees,17936,Low,5,Unknown
714011358,49,46-60,Female,1,Graduate,Married,TX,91750,no,no,no,unknown,Blue-collar,33228,Medium,5,Unknown
714012258,60,46-60,Male,1,Uneducated,Married,NY,91750,yes,no,no,telephone,Govt,50925,Medium,5,Unknown
714013083,57,46-60,Female,2,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,13663,Low,3,Satisfied
714013983,53,46-60,Female,2,Unknown,Married,FL,91750,yes,no,no,unknown,Blue-collar,21619,Low,2,Neutral
714014733,40,36-45,Female,4,Post-Graduate,Married,NY,91750,no,no,no,unknown,Retirees,22950,Low,2,Neutral
714019083,51,46-60,Male,2,Graduate,Married,CA,91750,yes,yes,no,unknown,Govt,114249,High,5,Unknown
714021183,43,36-45,Female,2,Doctorate,Single,CA,91750,yes,yes,no,cellular,Blue-collar,40843,Medium,5,Unknown
714022833,34,26-35,Male,3,High School,Unknown,TX,91750,no,yes,no,cellular,White-collar,100760,High,2,Neutral
714023808,41,36-45,Female,2,Unknown,Single,NJ,91750,yes,yes,yes,unknown,Selfemployeed,14975,Low,2,Neutral
714024858,48,46-60,Female,3,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,Low,5,Unknown
714028083,49,46-60,Female,3,Graduate,Single,NY,91750,yes,no,no,cellular,Govt,50111,Medium,3,Satisfied
714030183,39,36-45,Female,0,Graduate,Married,TX,91750,no,yes,no,unknown,Selfemployeed,35786,Medium,3,Satisfied
714031083,62,60+,Female,1,Graduate,Married,NJ,91750,no,yes,no,unknown,Blue-collar,18740,Low,5,Unknown
714031983,39,36-45,Female,4,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,48328,Medium,5,Unknown
714032883,48,46-60,Male,3,Unknown,Unknown,NY,91750,yes,yes,no,cellular,Selfemployeed,70243,High,3,Satisfied
714034158,57,46-60,Female,3,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,45835,Medium,3,Satisfied
714035283,40,36-45,Female,2,Uneducated,Single,CA,91750,no,no,no,cellular,Blue-collar,26292,Low,3,Satisfied
714036258,59,46-60,Female,1,Graduate,Married,CA,91750,yes,no,no,cellular,Businessman,55403,Medium,5,Unknown
714037308,62,60+,Male,0,High School,Married,NY,91750,no,no,no,cellular,Blue-collar,78741,High,2,Neutral
714038433,42,36-45,Female,3,Graduate,Married,TX,91750,no,no,no,unknown,Govt,33779,Medium,3,Satisfied
714041283,35,26-35,Male,3,Uneducated,Married,NY,91750,no,yes,no,cellular,Blue-collar,76141,High,5,Unknown
714042108,35,26-35,Male,0,High School,Single,CA,91750,no,no,no,cellular,Govt,102613,High,3,Satisfied
714043008,53,46-60,Male,2,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,57152,Medium,2,Neutral
714043833,53,46-60,Female,4,Doctorate,Married,TX,91750,yes,no,yes,cellular,Businessman,34244,Medium,3,Satisfied
714045783,50,46-60,Female,1,Post-Graduate,Single,FL,91750,no,no,no,unknown,Selfemployeed,22707,Low,5,Unknown
714046608,28,26-35,Female,1,Post-Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,38973,Medium,3,Satisfied
714047733,37,36-45,Male,1,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,103767,High,5,Unknown
714048783,59,46-60,Male,2,Graduate,Single,FL,91750,no,yes,no,cellular,White-collar,49565,Medium,5,Unknown
714051033,50,46-60,Female,2,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,19390,Low,2,Neutral
714052158,52,46-60,Male,3,Uneducated,Married,FL,91750,yes,no,no,cellular,White-collar,98614,High,2,Neutral
714053358,46,46-60,Female,4,Uneducated,Married,TX,91750,no,no,no,cellular,Blue-collar,48352,Medium,3,Satisfied
714054408,47,46-60,Male,3,Graduate,Single,NY,91750,yes,no,no,cellular,Govt,112687,High,3,Satisfied
714058308,40,36-45,Female,3,Unknown,Married,NY,91750,yes,no,no,cellular,Govt,18867,Low,3,Satisfied
714060408,39,36-45,Female,1,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,53775,Medium,3,Satisfied
714062958,59,46-60,Female,0,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,29573,Low,5,Unknown
714064908,51,46-60,Male,3,High School,Single,FL,91750,no,yes,no,cellular,White-collar,79439,High,3,Satisfied
714069858,46,46-60,Female,3,High School,Married,NY,91750,no,no,no,unknown,Selfemployeed,14975,Low,5,Unknown
714070758,59,46-60,Female,2,High School,Single,FL,91750,no,no,no,cellular,Selfemployeed,14975,Low,3,Satisfied
714073983,50,46-60,Female,0,Graduate,Married,TX,91750,yes,no,no,cellular,Blue-collar,15747,Low,5,Unknown
714074808,58,46-60,Male,1,High School,Married,FL,91750,yes,yes,no,cellular,Businessman,72820,High,3,Satisfied
714075708,49,46-60,Male,1,High School,Single,NY,91750,no,yes,no,cellular,Retirees,79480,High,2,Neutral
714076683,43,36-45,Female,5,Graduate,Married,FL,91750,yes,no,no,unknown,Govt,27957,Low,2,Neutral
714077583,42,36-45,Male,3,Uneducated,Married,TX,91750,yes,yes,yes,cellular,Businessman,77030,High,3,Satisfied
714078558,55,46-60,Female,2,Doctorate,Married,TX,91750,no,no,no,unknown,Selfemployeed,11770,Low,2,Neutral
714080433,52,46-60,Male,2,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,76975,High,2,Neutral
714081558,40,36-45,Female,4,Unknown,Single,TX,91750,yes,yes,no,telephone,Blue-collar,13009,Low,5,Unknown
714082308,49,46-60,Male,0,Uneducated,Single,CA,91750,no,no,no,cellular,Govt,110572,High,5,Unknown
714083208,45,36-45,Male,4,Uneducated,Married,CA,91750,no,no,yes,telephone,Govt,72963,High,5,Unknown
714084483,35,26-35,Female,1,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14975,Low,1,Unsatisfied
714086133,55,46-60,Male,2,Uneducated,Single,CA,91750,no,no,no,cellular,White-collar,69257,Medium,3,Satisfied
714087258,47,46-60,Male,3,High School,Married,CA,91750,yes,no,no,cellular,Govt,94792,High,3,Satisfied
714089658,42,36-45,Female,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,20971,Low,3,Satisfied
714091983,51,46-60,Female,3,Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,8250,Low,2,Neutral
714093108,57,46-60,Female,4,High School,Single,FL,91750,no,yes,no,cellular,Selfemployeed,14975,Low,3,Satisfied
714097683,47,46-60,Female,1,Graduate,Married,NJ,91750,yes,no,no,cellular,Blue-collar,21936,Low,2,Neutral
714098883,52,46-60,Male,3,Graduate,Married,FL,91750,no,no,no,cellular,Businessman,77713,High,1,Unsatisfied
714100008,51,46-60,Female,2,Unknown,Married,NY,91750,no,yes,no,cellular,Blue-collar,22973,Low,3,Satisfied
714102183,49,46-60,Female,4,Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,17464,Low,3,Satisfied
714103083,57,46-60,Male,2,Uneducated,Married,VA,91750,yes,yes,no,cellular,Businessman,179286,High,1,Unsatisfied
714103908,52,46-60,Male,3,Doctorate,Married,UT,91750,no,no,no,cellular,Blue-collar,66315,Medium,3,Satisfied
714106833,34,26-35,Male,2,High School,Single,TX,91750,no,yes,no,telephone,Retirees,54825,Medium,1,Unsatisfied
714107958,47,46-60,Female,2,High School,Married,TX,91750,no,yes,no,cellular,Blue-collar,14758,Low,2,Neutral
714109308,34,26-35,Female,3,High School,Married,FL,91750,no,no,no,telephone,Businessman,211291,High,3,Satisfied
714111333,28,26-35,Male,0,Uneducated,Single,TX,91750,no,yes,no,cellular,Businessman,18328,Low,2,Neutral
714112383,46,46-60,Female,2,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,12892,Low,1,Unsatisfied
714113658,62,60+,Male,1,High School,Married,NY,91750,yes,yes,no,cellular,Govt,47003,Medium,3,Satisfied
714115533,44,36-45,Female,5,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,30356,Medium,2,Neutral
714118383,49,46-60,Female,1,Uneducated,Married,CA,91750,yes,yes,no,cellular,Retirees,23806,Low,1,Unsatisfied
714119283,45,36-45,Female,3,Graduate,Married,TX,91750,yes,yes,no,unknown,Businessman,24359,Low,2,Neutral
714120258,35,26-35,Female,3,Graduate,Single,NY,91750,yes,no,no,cellular,Govt,32008,Medium,1,Unsatisfied
714121083,46,46-60,Male,1,Uneducated,Married,FL,91750,yes,yes,yes,cellular,Blue-collar,94906,High,1,Unsatisfied
714121983,34,26-35,Male,1,Uneducated,Single,NY,91750,yes,yes,yes,cellular,Blue-collar,74466,High,3,Satisfied
714124983,41,36-45,Female,4,Graduate,Married,MI,91750,no,no,yes,unknown,White-collar,36237,Medium,1,Unsatisfied
714125883,46,46-60,Female,2,High School,Single,NJ,91750,no,yes,no,cellular,Businessman,40575,Medium,3,Satisfied
714127383,36,36-45,Female,1,Unknown,Single,FL,91750,no,no,no,unknown,Blue-collar,23179,Low,2,Neutral
714128283,41,36-45,Male,4,Uneducated,Single,TX,91750,no,no,no,cellular,White-collar,119745,High,3,Satisfied
714130233,41,36-45,Female,3,Doctorate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,14975,Low,1,Unsatisfied
714131058,44,36-45,Female,3,Unknown,Single,FL,91750,yes,no,no,cellular,Selfemployeed,14975,Low,2,Neutral
714133158,39,36-45,Female,3,Post-Graduate,Unknown,FL,91750,yes,no,no,cellular,Selfemployeed,7865,Low,1,Unsatisfied
714136233,54,46-60,Male,1,Unknown,Married,FL,91750,yes,yes,no,cellular,Businessman,114155,High,2,Neutral
714138408,41,36-45,Male,1,Post-Graduate,Single,MI,91750,no,no,no,cellular,Businessman,50469,Medium,3,Satisfied
714139308,50,46-60,Male,1,Uneducated,Single,TX,91750,no,yes,no,cellular,Govt,75383,High,1,Unsatisfied
714140133,44,36-45,Male,4,Uneducated,Unknown,CA,91750,yes,no,yes,cellular,Retirees,73847,High,1,Unsatisfied
714141108,65,60+,Female,0,Unknown,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,13038,Low,1,Unsatisfied
714142158,41,36-45,Male,4,Graduate,Single,CA,91750,yes,yes,no,cellular,Retirees,44311,Medium,2,Neutral
714144258,47,46-60,Male,2,Graduate,Married,FL,91750,no,yes,no,telephone,White-collar,62076,Medium,2,Neutral
714145233,49,46-60,Male,4,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,93786,High,1,Unsatisfied
714146208,35,26-35,Female,1,Unknown,Married,NY,91750,yes,yes,no,cellular,Blue-collar,44073,Medium,3,Satisfied
714147858,55,46-60,Female,3,Unknown,Single,CA,91750,yes,yes,no,cellular,Govt,45302,Medium,2,Neutral
714148758,42,36-45,Male,3,Graduate,Unknown,FL,91750,yes,no,no,cellular,Businessman,96437,High,3,Satisfied
714151533,46,46-60,Female,2,High School,Unknown,FL,91750,no,no,no,unknown,Selfemployeed,14975,Low,2,Neutral
714154533,53,46-60,Male,1,Graduate,Unknown,NY,91750,yes,yes,no,cellular,Retirees,64404,Medium,1,Unsatisfied
714155283,50,46-60,Male,2,Graduate,Married,NY,91750,no,yes,no,unknown,Businessman,81930,High,3,Satisfied
714156633,38,36-45,Male,1,Graduate,Married,NY,91750,no,yes,no,unknown,Govt,67449,Medium,1,Unsatisfied
714157908,36,36-45,Male,2,Doctorate,Single,CA,91750,no,no,no,cellular,Selfemployeed,42316,Medium,1,Unsatisfied
714159858,46,46-60,Female,4,Unknown,Married,TX,91750,yes,no,no,cellular,Selfemployeed,14975,Low,1,Unsatisfied
714162033,55,46-60,Female,1,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,37321,Medium,3,Satisfied
714164808,53,46-60,Female,1,High School,Married,TX,91750,no,yes,yes,unknown,Businessman,20854,Low,3,Satisfied
714166833,43,36-45,Male,3,Graduate,Single,CA,91750,no,no,no,cellular,Businessman,107977,High,3,Satisfied
714168183,41,36-45,Male,5,High School,Married,NY,91750,yes,yes,no,cellular,Businessman,71791,High,2,Neutral
714169083,41,36-45,Male,1,Graduate,Single,NJ,91750,no,no,no,cellular,Selfemployeed,87533,High,3,Satisfied
714169908,42,36-45,Male,2,Graduate,Married,TX,91750,no,no,yes,cellular,Blue-collar,85630,High,1,Unsatisfied
714171108,43,36-45,Female,4,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,10298,Low,3,Satisfied
714172158,53,46-60,Male,3,High School,Married,CA,91750,yes,no,no,cellular,Businessman,66866,Medium,3,Satisfied
714173808,56,46-60,Female,4,Graduate,Single,AK,99504,yes,no,no,cellular,Selfemployeed,13103,Low,1,Unsatisfied
714176133,59,46-60,Male,1,Graduate,Single,TX,91750,yes,no,no,cellular,White-collar,54088,Medium,1,Unsatisfied
714178458,40,36-45,Female,5,Uneducated,Married,CA,91750,yes,yes,no,unknown,Businessman,15834,Low,1,Unsatisfied
714179658,31,26-35,Female,0,Uneducated,Married,CA,91750,no,no,no,cellular,Govt,19868,Low,3,Satisfied
714181008,42,36-45,Male,4,Graduate,Single,FL,91750,no,no,no,cellular,White-collar,65870,Medium,2,Neutral
714186108,43,36-45,Male,4,High School,Married,FL,91750,no,yes,no,cellular,White-collar,51014,Medium,2,Neutral
714187533,46,46-60,Female,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,11834,Low,3,Satisfied
714188883,34,26-35,Female,2,Unknown,Married,CA,91750,no,yes,no,cellular,Selfemployeed,26022,Low,3,Satisfied
714190983,57,46-60,Male,2,Post-Graduate,Single,TX,91750,no,no,no,cellular,White-collar,99124,High,3,Satisfied
714192033,49,46-60,Female,2,Unknown,Unknown,CA,91750,no,no,no,cellular,Selfemployeed,47742,Medium,3,Satisfied
714192933,39,36-45,Female,4,Doctorate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,19539,Low,1,Unsatisfied
714195108,57,46-60,Female,4,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,49651,Medium,3,Satisfied
714196008,41,36-45,Male,3,Graduate,Married,CA,91750,no,no,no,cellular,Govt,74146,High,3,Satisfied
714197133,43,36-45,Female,3,Uneducated,Married,NJ,91750,no,yes,no,unknown,Govt,32672,Medium,1,Unsatisfied
714199008,55,46-60,Male,4,Graduate,Married,CA,91750,yes,no,no,cellular,Retirees,100903,High,3,Satisfied
714199983,59,46-60,Male,0,Uneducated,Single,CA,91750,no,yes,no,cellular,Blue-collar,45449,Medium,3,Satisfied
714202008,37,36-45,Female,1,Graduate,Married,FL,91750,no,yes,no,unknown,Blue-collar,21772,Low,3,Satisfied
714204108,41,36-45,Female,4,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,43803,Medium,3,Satisfied
714207483,56,46-60,Male,3,Unknown,Unknown,IL,91750,no,no,no,cellular,White-collar,50986,Medium,3,Satisfied
714208533,49,46-60,Female,3,Graduate,Single,MA,91750,yes,yes,no,telephone,Selfemployeed,5225,Low,1,Unsatisfied
714211533,34,26-35,Male,2,Graduate,Single,CA,91750,no,no,no,cellular,Govt,31341,Medium,1,Unsatisfied
714212358,32,26-35,Female,2,Graduate,Single,FL,91750,no,no,no,cellular,White-collar,22395,Low,1,Unsatisfied
714213708,46,46-60,Female,3,Graduate,Single,NY,91750,no,yes,no,telephone,Blue-collar,23003,Low,3,Satisfied
714215058,53,46-60,Female,3,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,47411,Medium,3,Satisfied
714216033,49,46-60,Female,5,Graduate,Unknown,CA,91750,no,yes,no,cellular,Govt,37908,Medium,3,Satisfied
714216858,49,46-60,Male,3,Unknown,Married,NY,91750,yes,no,no,cellular,White-collar,73922,High,3,Satisfied
714217908,33,26-35,Female,0,Unknown,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,8250,Low,3,Satisfied
714222183,53,46-60,Male,3,Unknown,Married,IL,91750,yes,no,no,cellular,Businessman,82561,High,1,Unsatisfied
714225333,51,46-60,Female,2,Graduate,Single,NY,91750,yes,no,no,unknown,Selfemployeed,14975,Low,3,Satisfied
714228558,49,46-60,Male,2,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,76624,High,3,Satisfied
714230808,41,36-45,Male,3,High School,Married,CT,91750,yes,yes,no,cellular,Govt,89709,High,3,Satisfied
714234858,41,36-45,Male,2,Graduate,Unknown,VA,91750,yes,yes,no,cellular,Govt,76147,High,1,Unsatisfied
714237033,39,36-45,Female,2,Post-Graduate,Single,TX,91750,yes,yes,no,cellular,White-collar,25090,Low,1,Unsatisfied
714241083,43,36-45,Female,3,Unknown,Married,CA,91750,no,no,yes,cellular,Blue-collar,58709,Medium,3,Satisfied
714243408,51,46-60,Male,4,Uneducated,Single,NY,91750,no,yes,no,cellular,Retirees,85296,High,3,Satisfied
714244383,36,36-45,Female,3,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,Low,3,Satisfied
714245358,49,46-60,Female,3,High School,Married,NY,91750,yes,yes,no,cellular,Blue-collar,45551,Medium,1,Unsatisfied
714246333,38,36-45,Female,3,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,21580,Low,3,Satisfied
714247458,51,46-60,Female,2,High School,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,35825,Medium,3,Satisfied
714248733,50,46-60,Female,3,Unknown,Married,NY,91750,no,no,no,cellular,White-collar,24591,Low,3,Satisfied
714250908,48,46-60,Female,5,High School,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,23908,Low,2,Neutral
714252933,51,46-60,Male,4,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,76189,High,3,Satisfied
714253983,47,46-60,Female,2,Post-Graduate,Single,NY,91750,no,yes,no,cellular,Govt,40200,Medium,1,Unsatisfied
714256758,42,36-45,Male,5,Post-Graduate,Unknown,TX,91750,yes,no,no,cellular,Businessman,58565,Medium,1,Unsatisfied
714257958,40,36-45,Female,2,High School,Single,CA,91750,yes,no,no,cellular,Businessman,54011,Medium,1,Unsatisfied
714259533,55,46-60,Male,5,Post-Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,89566,High,3,Satisfied
714262533,26,26-35,Female,0,Unknown,Single,NJ,91750,yes,no,no,cellular,Retirees,55260,Medium,2,Neutral
714264408,39,36-45,Female,2,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,13499,Low,2,Neutral
714266883,26,26-35,Male,0,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,25799,Low,3,Satisfied
714267858,52,46-60,Male,2,High School,Single,NJ,91750,no,no,no,cellular,Businessman,86410,High,2,Neutral
714272658,44,36-45,Female,3,Graduate,Married,NY,91750,no,no,yes,unknown,Selfemployeed,5225,Low,1,Unsatisfied
714273708,43,36-45,Female,2,High School,Married,UT,91750,no,yes,yes,cellular,Retirees,24075,Low,3,Satisfied
714276408,48,46-60,Female,3,High School,Single,TX,91750,yes,no,yes,cellular,White-collar,24465,Low,1,Unsatisfied
714277758,45,36-45,Male,3,High School,Married,TX,91750,yes,no,no,cellular,Blue-collar,49194,Medium,1,Unsatisfied
714278958,46,46-60,Female,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,23435,Low,1,Unsatisfied
714282333,43,36-45,Male,3,High School,Single,CA,91750,no,no,no,cellular,Blue-collar,104178,High,2,Neutral
714283458,59,46-60,Male,1,Graduate,Married,NY,91750,yes,no,no,cellular,Retirees,49224,Medium,1,Unsatisfied
714284358,44,36-45,Male,2,Graduate,Married,NY,91750,no,yes,no,unknown,Businessman,101609,High,3,Satisfied
714286383,39,36-45,Female,1,Graduate,Married,FL,91750,yes,no,no,unknown,Retirees,36473,Medium,3,Satisfied
714287583,53,46-60,Female,3,Unknown,Married,CA,91750,yes,yes,no,cellular,Businessman,17105,Low,3,Satisfied
714290583,42,36-45,Male,2,High School,Single,NY,91750,yes,no,no,cellular,Selfemployeed,60089,Medium,2,Neutral
714292533,58,46-60,Female,1,Doctorate,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,39170,Medium,1,Unsatisfied
714293358,35,26-35,Male,3,High School,Married,CA,91750,yes,yes,no,cellular,Businessman,69593,Medium,3,Satisfied
714294183,54,46-60,Male,4,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,98715,High,1,Unsatisfied
714296358,53,46-60,Male,3,Graduate,Single,NY,91750,no,yes,no,cellular,Blue-collar,79918,High,3,Satisfied
714303483,50,46-60,Female,1,High School,Single,FL,91750,yes,no,no,cellular,Businessman,196340,High,2,Neutral
714304458,43,36-45,Male,3,Graduate,Unknown,NY,91750,no,no,yes,cellular,Selfemployeed,101342,High,3,Satisfied
714305508,64,60+,Female,1,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,40775,Medium,2,Neutral
714306258,47,46-60,Female,4,Uneducated,Single,CA,91750,yes,no,no,cellular,Selfemployeed,14975,Low,3,Satisfied
714308283,44,36-45,Female,1,High School,Married,TX,91750,yes,no,no,unknown,Businessman,50766,Medium,2,Neutral
714311583,46,46-60,Female,2,Graduate,Single,CA,91750,yes,no,yes,cellular,Selfemployeed,14975,Low,3,Satisfied
714312708,56,46-60,Male,2,Doctorate,Married,TX,91750,yes,yes,no,cellular,White-collar,65168,Medium,3,Satisfied
714313608,40,36-45,Male,3,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,59025,Medium,3,Satisfied
714315858,46,46-60,Male,3,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,99294,High,1,Unsatisfied
714317058,65,60+,Male,1,Unknown,Single,CA,91750,no,yes,no,cellular,Businessman,45832,Medium,1,Unsatisfied
714318033,36,36-45,Female,3,Uneducated,Single,TX,91750,yes,yes,yes,cellular,Blue-collar,36346,Medium,3,Satisfied
714319233,37,36-45,Female,2,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,22090,Low,2,Neutral
714320358,62,60+,Male,0,High School,Single,FL,91750,yes,no,no,cellular,Govt,51000,Medium,2,Neutral
714321408,45,36-45,Female,5,Uneducated,Single,NJ,91750,no,yes,no,cellular,Blue-collar,13846,Low,2,Neutral
714327183,39,36-45,Female,2,Graduate,Married,FL,91750,yes,yes,yes,cellular,White-collar,33251,Medium,3,Satisfied
714332658,48,46-60,Female,5,Graduate,Single,FL,91750,yes,no,no,cellular,Retirees,44727,Medium,3,Satisfied
